"actor_id","content_id","last_updated"
554,378,"2017-12-21 17:52:53.497683"
285,378,"2017-12-21 17:52:53.497683"
1147,378,"2017-12-21 17:52:53.497683"
41,378,"2017-12-21 17:52:53.497683"
953,378,"2017-12-21 17:52:53.497683"
1359,378,"2017-12-21 17:52:53.497683"
1148,378,"2017-12-21 17:52:53.497683"
2526,378,"2017-12-21 17:52:53.497683"
4637,378,"2017-12-21 17:52:53.497683"
4638,378,"2017-12-21 17:52:53.497683"
4639,378,"2017-12-21 17:52:53.497683"
4640,378,"2017-12-21 17:52:53.497683"
4641,379,"2017-12-21 17:53:26.519174"
4642,379,"2017-12-21 17:53:26.519174"
4643,379,"2017-12-21 17:53:26.519174"
4644,379,"2017-12-21 17:53:26.519174"
4645,379,"2017-12-21 17:53:26.519174"
4646,379,"2017-12-21 17:53:26.519174"
4647,379,"2017-12-21 17:53:26.519174"
4648,379,"2017-12-21 17:53:26.519174"
4649,379,"2017-12-21 17:53:26.519174"
4650,379,"2017-12-21 17:53:26.519174"
4651,379,"2017-12-21 17:53:26.519174"
4652,379,"2017-12-21 17:53:26.519174"
4653,379,"2017-12-21 17:53:26.519174"
4654,379,"2017-12-21 17:53:26.519174"
4655,379,"2017-12-21 17:53:26.519174"
4656,380,"2017-12-21 17:54:26.185038"
1007,380,"2017-12-21 17:54:26.185038"
4657,380,"2017-12-21 17:54:26.185038"
1014,380,"2017-12-21 17:54:26.185038"
4658,380,"2017-12-21 17:54:26.185038"
313,380,"2017-12-21 17:54:26.185038"
4659,380,"2017-12-21 17:54:26.185038"
4660,380,"2017-12-21 17:54:26.185038"
4661,380,"2017-12-21 17:54:26.185038"
4662,380,"2017-12-21 17:54:26.185038"
4663,380,"2017-12-21 17:54:26.185038"
4664,380,"2017-12-21 17:54:26.185038"
4665,380,"2017-12-21 17:54:26.185038"
4666,380,"2017-12-21 17:54:26.185038"
4667,380,"2017-12-21 17:54:26.185038"
176,381,"2017-12-21 17:54:38.653954"
3941,381,"2017-12-21 17:54:38.653954"
4668,381,"2017-12-21 17:54:38.653954"
791,381,"2017-12-21 17:54:38.653954"
4669,381,"2017-12-21 17:54:38.653954"
1889,381,"2017-12-21 17:54:38.653954"
3022,381,"2017-12-21 17:54:38.653954"
3795,381,"2017-12-21 17:54:38.653954"
4670,381,"2017-12-21 17:54:38.653954"
4671,381,"2017-12-21 17:54:38.653954"
4672,381,"2017-12-21 17:54:38.653954"
2500,381,"2017-12-21 17:54:38.653954"
4673,381,"2017-12-21 17:54:38.653954"
4674,381,"2017-12-21 17:54:38.653954"
4675,381,"2017-12-21 17:54:38.653954"
4323,382,"2017-12-21 17:55:04.227566"
4676,382,"2017-12-21 17:55:04.227566"
4677,382,"2017-12-21 17:55:04.227566"
4678,382,"2017-12-21 17:55:04.227566"
4679,382,"2017-12-21 17:55:04.227566"
4680,382,"2017-12-21 17:55:04.227566"
4681,382,"2017-12-21 17:55:04.227566"
4682,382,"2017-12-21 17:55:04.227566"
4683,382,"2017-12-21 17:55:04.227566"
4684,382,"2017-12-21 17:55:04.227566"
4685,382,"2017-12-21 17:55:04.227566"
4686,382,"2017-12-21 17:55:04.227566"
4687,382,"2017-12-21 17:55:04.227566"
4688,382,"2017-12-21 17:55:04.227566"
4689,382,"2017-12-21 17:55:04.227566"
3205,383,"2017-12-21 17:57:08.030983"
4690,383,"2017-12-21 17:57:08.030983"
4691,383,"2017-12-21 17:57:08.030983"
4692,383,"2017-12-21 17:57:08.030983"
4693,383,"2017-12-21 17:57:08.030983"
51,383,"2017-12-21 17:57:08.030983"
4694,383,"2017-12-21 17:57:08.030983"
4695,383,"2017-12-21 17:57:08.030983"
4696,383,"2017-12-21 17:57:08.030983"
4697,383,"2017-12-21 17:57:08.030983"
4698,383,"2017-12-21 17:57:08.030983"
4699,383,"2017-12-21 17:57:08.030983"
4700,383,"2017-12-21 17:57:08.030983"
4701,383,"2017-12-21 17:57:08.030983"
4702,383,"2017-12-21 17:57:08.030983"
1183,384,"2017-12-21 17:57:19.456486"
1056,384,"2017-12-21 17:57:19.456486"
4703,384,"2017-12-21 17:57:19.456486"
4704,384,"2017-12-21 17:57:19.456486"
4705,384,"2017-12-21 17:57:19.456486"
4706,384,"2017-12-21 17:57:19.456486"
4707,384,"2017-12-21 17:57:19.456486"
4708,384,"2017-12-21 17:57:19.456486"
4709,384,"2017-12-21 17:57:19.456486"
4710,384,"2017-12-21 17:57:19.456486"
4711,384,"2017-12-21 17:57:19.456486"
4712,384,"2017-12-21 17:57:19.456486"
4713,384,"2017-12-21 17:57:19.456486"
4714,384,"2017-12-21 17:57:19.456486"
4715,384,"2017-12-21 17:57:19.456486"
4716,385,"2017-12-21 18:08:26.877388"
4717,385,"2017-12-21 18:08:26.877388"
4718,385,"2017-12-21 18:08:26.877388"
4719,385,"2017-12-21 18:08:26.877388"
4720,385,"2017-12-21 18:08:26.877388"
4721,385,"2017-12-21 18:08:26.877388"
2218,385,"2017-12-21 18:08:26.877388"
2209,385,"2017-12-21 18:08:26.877388"
4722,385,"2017-12-21 18:08:26.877388"
4723,385,"2017-12-21 18:08:26.877388"
1509,385,"2017-12-21 18:08:26.877388"
2964,385,"2017-12-21 18:08:26.877388"
4724,385,"2017-12-21 18:08:26.877388"
4725,385,"2017-12-21 18:08:26.877388"
4726,385,"2017-12-21 18:08:26.877388"
4727,386,"2017-12-21 18:16:39.397574"
4728,386,"2017-12-21 18:16:39.397574"
4729,386,"2017-12-21 18:16:39.397574"
4730,386,"2017-12-21 18:16:39.397574"
4731,386,"2017-12-21 18:16:39.397574"
4732,386,"2017-12-21 18:16:39.397574"
4733,386,"2017-12-21 18:16:39.397574"
4734,386,"2017-12-21 18:16:39.397574"
4735,386,"2017-12-21 18:16:39.397574"
4736,386,"2017-12-21 18:16:39.397574"
4737,386,"2017-12-21 18:16:39.397574"
1041,386,"2017-12-21 18:16:39.397574"
4738,386,"2017-12-21 18:16:39.397574"
4739,386,"2017-12-21 18:16:39.397574"
4740,386,"2017-12-21 18:16:39.397574"
4741,387,"2017-12-21 18:16:46.426066"
4742,387,"2017-12-21 18:16:46.426066"
4743,387,"2017-12-21 18:16:46.426066"
4744,387,"2017-12-21 18:16:46.426066"
4745,387,"2017-12-21 18:16:46.426066"
4746,387,"2017-12-21 18:16:46.426066"
4747,387,"2017-12-21 18:16:46.426066"
4748,387,"2017-12-21 18:16:46.426066"
4442,387,"2017-12-21 18:16:46.426066"
3429,387,"2017-12-21 18:16:46.426066"
4749,387,"2017-12-21 18:16:46.426066"
4750,387,"2017-12-21 18:16:46.426066"
4751,387,"2017-12-21 18:16:46.426066"
4752,387,"2017-12-21 18:16:46.426066"
4753,387,"2017-12-21 18:16:46.426066"
3449,388,"2017-12-21 18:16:55.00743"
3452,388,"2017-12-21 18:16:55.00743"
3490,388,"2017-12-21 18:16:55.00743"
4754,388,"2017-12-21 18:16:55.00743"
3332,388,"2017-12-21 18:16:55.00743"
990,388,"2017-12-21 18:16:55.00743"
1801,388,"2017-12-21 18:16:55.00743"
4755,388,"2017-12-21 18:16:55.00743"
3508,388,"2017-12-21 18:16:55.00743"
2173,388,"2017-12-21 18:16:55.00743"
1935,388,"2017-12-21 18:16:55.00743"
117,388,"2017-12-21 18:16:55.00743"
4339,388,"2017-12-21 18:16:55.00743"
4756,388,"2017-12-21 18:16:55.00743"
4757,388,"2017-12-21 18:16:55.00743"
4758,389,"2017-12-21 18:17:07.737178"
4759,389,"2017-12-21 18:17:07.737178"
4760,389,"2017-12-21 18:17:07.737178"
4761,389,"2017-12-21 18:17:07.737178"
4762,389,"2017-12-21 18:17:07.737178"
4763,389,"2017-12-21 18:17:07.737178"
4764,389,"2017-12-21 18:17:07.737178"
4765,389,"2017-12-21 18:17:07.737178"
4766,389,"2017-12-21 18:17:07.737178"
4767,389,"2017-12-21 18:17:07.737178"
4768,389,"2017-12-21 18:17:07.737178"
4769,389,"2017-12-21 18:17:07.737178"
4770,389,"2017-12-21 18:17:07.737178"
4771,389,"2017-12-21 18:17:07.737178"
4772,389,"2017-12-21 18:17:07.737178"
3764,390,"2017-12-21 18:17:23.783417"
4773,390,"2017-12-21 18:17:23.783417"
4774,390,"2017-12-21 18:17:23.783417"
4775,390,"2017-12-21 18:17:23.783417"
4776,390,"2017-12-21 18:17:23.783417"
4777,390,"2017-12-21 18:17:23.783417"
4778,390,"2017-12-21 18:17:23.783417"
4779,390,"2017-12-21 18:17:23.783417"
4780,390,"2017-12-21 18:17:23.783417"
4781,390,"2017-12-21 18:17:23.783417"
4782,390,"2017-12-21 18:17:23.783417"
3594,391,"2017-12-21 18:17:48.364459"
4783,391,"2017-12-21 18:17:48.364459"
4784,391,"2017-12-21 18:17:48.364459"
4785,391,"2017-12-21 18:17:48.364459"
4786,391,"2017-12-21 18:17:48.364459"
4787,391,"2017-12-21 18:17:48.364459"
4788,391,"2017-12-21 18:17:48.364459"
4789,391,"2017-12-21 18:17:48.364459"
4790,391,"2017-12-21 18:17:48.364459"
4791,391,"2017-12-21 18:17:48.364459"
4792,391,"2017-12-21 18:17:48.364459"
4793,391,"2017-12-21 18:17:48.364459"
4794,391,"2017-12-21 18:17:48.364459"
4795,391,"2017-12-21 18:17:48.364459"
4796,391,"2017-12-21 18:17:48.364459"
4422,392,"2017-12-21 18:18:04.909987"
4797,392,"2017-12-21 18:18:04.909987"
4798,392,"2017-12-21 18:18:04.909987"
4799,392,"2017-12-21 18:18:04.909987"
4800,392,"2017-12-21 18:18:04.909987"
4801,392,"2017-12-21 18:18:04.909987"
4802,392,"2017-12-21 18:18:04.909987"
4803,392,"2017-12-21 18:18:04.909987"
4804,392,"2017-12-21 18:18:04.909987"
4805,392,"2017-12-21 18:18:04.909987"
4806,392,"2017-12-21 18:18:04.909987"
4807,392,"2017-12-21 18:18:04.909987"
4808,392,"2017-12-21 18:18:04.909987"
4809,392,"2017-12-21 18:18:04.909987"
4810,392,"2017-12-21 18:18:04.909987"
4811,393,"2017-12-21 18:18:27.888152"
4812,393,"2017-12-21 18:18:27.888152"
4813,393,"2017-12-21 18:18:27.888152"
3351,393,"2017-12-21 18:18:27.888152"
3352,393,"2017-12-21 18:18:27.888152"
4814,393,"2017-12-21 18:18:27.888152"
3354,393,"2017-12-21 18:18:27.888152"
4815,393,"2017-12-21 18:18:27.888152"
4816,393,"2017-12-21 18:18:27.888152"
4817,393,"2017-12-21 18:18:27.888152"
4818,393,"2017-12-21 18:18:27.888152"
3449,393,"2017-12-21 18:18:27.888152"
4819,393,"2017-12-21 18:18:27.888152"
4820,393,"2017-12-21 18:18:27.888152"
1869,393,"2017-12-21 18:18:27.888152"
4644,394,"2017-12-21 18:18:38.675191"
4821,394,"2017-12-21 18:18:38.675191"
4822,394,"2017-12-21 18:18:38.675191"
4653,394,"2017-12-21 18:18:38.675191"
4642,394,"2017-12-21 18:18:38.675191"
4823,394,"2017-12-21 18:18:38.675191"
4824,394,"2017-12-21 18:18:38.675191"
4825,394,"2017-12-21 18:18:38.675191"
2290,394,"2017-12-21 18:18:38.675191"
4826,394,"2017-12-21 18:18:38.675191"
4827,394,"2017-12-21 18:18:38.675191"
4654,394,"2017-12-21 18:18:38.675191"
4828,394,"2017-12-21 18:18:38.675191"
4829,394,"2017-12-21 18:18:38.675191"
3619,395,"2017-12-21 18:18:52.843263"
476,395,"2017-12-21 18:18:52.843263"
4119,395,"2017-12-21 18:18:52.843263"
2591,395,"2017-12-21 18:18:52.843263"
4830,395,"2017-12-21 18:18:52.843263"
206,395,"2017-12-21 18:18:52.843263"
4831,395,"2017-12-21 18:18:52.843263"
4832,395,"2017-12-21 18:18:52.843263"
4833,395,"2017-12-21 18:18:52.843263"
4834,395,"2017-12-21 18:18:52.843263"
4835,395,"2017-12-21 18:18:52.843263"
4836,395,"2017-12-21 18:18:52.843263"
4837,395,"2017-12-21 18:18:52.843263"
4838,395,"2017-12-21 18:18:52.843263"
4839,395,"2017-12-21 18:18:52.843263"
479,396,"2017-12-21 18:19:01.31306"
285,396,"2017-12-21 18:19:01.31306"
2588,396,"2017-12-21 18:19:01.31306"
1473,396,"2017-12-21 18:19:01.31306"
4840,396,"2017-12-21 18:19:01.31306"
4841,396,"2017-12-21 18:19:01.31306"
4842,396,"2017-12-21 18:19:01.31306"
4843,396,"2017-12-21 18:19:01.31306"
4844,396,"2017-12-21 18:19:01.31306"
4637,396,"2017-12-21 18:19:01.31306"
58,396,"2017-12-21 18:19:01.31306"
4845,396,"2017-12-21 18:19:01.31306"
1468,396,"2017-12-21 18:19:01.31306"
2575,396,"2017-12-21 18:19:01.31306"
4846,396,"2017-12-21 18:19:01.31306"
4213,397,"2017-12-21 18:19:09.683859"
4847,397,"2017-12-21 18:19:09.683859"
4848,397,"2017-12-21 18:19:09.683859"
4849,397,"2017-12-21 18:19:09.683859"
4850,397,"2017-12-21 18:19:09.683859"
4851,397,"2017-12-21 18:19:09.683859"
4852,397,"2017-12-21 18:19:09.683859"
4853,397,"2017-12-21 18:19:09.683859"
4854,397,"2017-12-21 18:19:09.683859"
4855,397,"2017-12-21 18:19:09.683859"
3213,398,"2017-12-21 18:19:44.629343"
4856,398,"2017-12-21 18:19:44.629343"
4857,398,"2017-12-21 18:19:44.629343"
4858,398,"2017-12-21 18:19:44.629343"
4859,398,"2017-12-21 18:19:44.629343"
4860,398,"2017-12-21 18:19:44.629343"
4861,398,"2017-12-21 18:19:44.629343"
4862,398,"2017-12-21 18:19:44.629343"
2702,398,"2017-12-21 18:19:44.629343"
4863,398,"2017-12-21 18:19:44.629343"
4864,398,"2017-12-21 18:19:44.629343"
4865,398,"2017-12-21 18:19:44.629343"
4866,398,"2017-12-21 18:19:44.629343"
4867,398,"2017-12-21 18:19:44.629343"
4868,398,"2017-12-21 18:19:44.629343"
4869,399,"2017-12-21 18:19:53.722939"
4870,399,"2017-12-21 18:19:53.722939"
4871,399,"2017-12-21 18:19:53.722939"
4872,399,"2017-12-21 18:19:53.722939"
4873,399,"2017-12-21 18:19:53.722939"
4874,399,"2017-12-21 18:19:53.722939"
4875,399,"2017-12-21 18:19:53.722939"
4876,399,"2017-12-21 18:19:53.722939"
4877,399,"2017-12-21 18:19:53.722939"
4878,399,"2017-12-21 18:19:53.722939"
4879,400,"2017-12-21 18:19:59.904067"
4880,400,"2017-12-21 18:19:59.904067"
4881,400,"2017-12-21 18:19:59.904067"
4882,400,"2017-12-21 18:19:59.904067"
4083,400,"2017-12-21 18:19:59.904067"
4883,400,"2017-12-21 18:19:59.904067"
4884,400,"2017-12-21 18:19:59.904067"
4885,400,"2017-12-21 18:19:59.904067"
4886,400,"2017-12-21 18:19:59.904067"
4887,400,"2017-12-21 18:19:59.904067"
4888,400,"2017-12-21 18:19:59.904067"
4889,400,"2017-12-21 18:19:59.904067"
3504,400,"2017-12-21 18:19:59.904067"
4890,400,"2017-12-21 18:19:59.904067"
4891,400,"2017-12-21 18:19:59.904067"
3870,401,"2017-12-21 18:20:07.846424"
4892,401,"2017-12-21 18:20:07.846424"
4893,401,"2017-12-21 18:20:07.846424"
4894,401,"2017-12-21 18:20:07.846424"
208,401,"2017-12-21 18:20:07.846424"
753,401,"2017-12-21 18:20:07.846424"
4835,401,"2017-12-21 18:20:07.846424"
250,401,"2017-12-21 18:20:07.846424"
4895,401,"2017-12-21 18:20:07.846424"
4896,401,"2017-12-21 18:20:07.846424"
4897,401,"2017-12-21 18:20:07.846424"
4898,401,"2017-12-21 18:20:07.846424"
4899,401,"2017-12-21 18:20:07.846424"
4900,401,"2017-12-21 18:20:07.846424"
4433,401,"2017-12-21 18:20:07.846424"
4901,402,"2017-12-21 18:20:16.917805"
4902,402,"2017-12-21 18:20:16.917805"
4903,402,"2017-12-21 18:20:16.917805"
4904,402,"2017-12-21 18:20:16.917805"
4905,402,"2017-12-21 18:20:16.917805"
4906,402,"2017-12-21 18:20:16.917805"
4907,402,"2017-12-21 18:20:16.917805"
3287,402,"2017-12-21 18:20:16.917805"
4515,402,"2017-12-21 18:20:16.917805"
4908,402,"2017-12-21 18:20:16.917805"
4909,402,"2017-12-21 18:20:16.917805"
4910,402,"2017-12-21 18:20:16.917805"
4911,402,"2017-12-21 18:20:16.917805"
4912,402,"2017-12-21 18:20:16.917805"
4913,402,"2017-12-21 18:20:16.917805"
4444,403,"2017-12-21 18:33:12.953569"
4914,403,"2017-12-21 18:33:12.953569"
3855,403,"2017-12-21 18:33:12.953569"
4369,403,"2017-12-21 18:33:12.953569"
4915,403,"2017-12-21 18:33:12.953569"
4916,403,"2017-12-21 18:33:12.953569"
4917,403,"2017-12-21 18:33:12.953569"
4449,403,"2017-12-21 18:33:12.953569"
4918,403,"2017-12-21 18:33:12.953569"
4919,403,"2017-12-21 18:33:12.953569"
4920,403,"2017-12-21 18:33:12.953569"
4921,403,"2017-12-21 18:33:12.953569"
4922,403,"2017-12-21 18:33:12.953569"
4923,403,"2017-12-21 18:33:12.953569"
4017,404,"2017-12-21 18:34:02.018741"
4924,404,"2017-12-21 18:34:02.018741"
4925,404,"2017-12-21 18:34:02.018741"
4926,404,"2017-12-21 18:34:02.018741"
4927,404,"2017-12-21 18:34:02.018741"
4928,404,"2017-12-21 18:34:02.018741"
4929,404,"2017-12-21 18:34:02.018741"
4930,404,"2017-12-21 18:34:02.018741"
4931,404,"2017-12-21 18:34:02.018741"
4932,404,"2017-12-21 18:34:02.018741"
4933,405,"2017-12-21 18:34:12.291874"
4934,405,"2017-12-21 18:34:12.291874"
4935,405,"2017-12-21 18:34:12.291874"
4583,405,"2017-12-21 18:34:12.291874"
3375,405,"2017-12-21 18:34:12.291874"
4936,405,"2017-12-21 18:34:12.291874"
4937,405,"2017-12-21 18:34:12.291874"
4938,405,"2017-12-21 18:34:12.291874"
4939,405,"2017-12-21 18:34:12.291874"
4940,405,"2017-12-21 18:34:12.291874"
4941,405,"2017-12-21 18:34:12.291874"
4942,405,"2017-12-21 18:34:12.291874"
4943,405,"2017-12-21 18:34:12.291874"
4944,405,"2017-12-21 18:34:12.291874"
4945,405,"2017-12-21 18:34:12.291874"
3400,406,"2017-12-21 18:34:22.26164"
4946,406,"2017-12-21 18:34:22.26164"
4947,406,"2017-12-21 18:34:22.26164"
3402,406,"2017-12-21 18:34:22.26164"
4948,406,"2017-12-21 18:34:22.26164"
4949,406,"2017-12-21 18:34:22.26164"
3942,407,"2017-12-21 18:34:32.927236"
58,407,"2017-12-21 18:34:32.927236"
4950,407,"2017-12-21 18:34:32.927236"
3937,407,"2017-12-21 18:34:32.927236"
4951,407,"2017-12-21 18:34:32.927236"
1357,407,"2017-12-21 18:34:32.927236"
4952,407,"2017-12-21 18:34:32.927236"
4953,407,"2017-12-21 18:34:32.927236"
3935,407,"2017-12-21 18:34:32.927236"
4954,407,"2017-12-21 18:34:32.927236"
4955,407,"2017-12-21 18:34:32.927236"
4956,407,"2017-12-21 18:34:32.927236"
4957,407,"2017-12-21 18:34:32.927236"
4958,407,"2017-12-21 18:34:32.927236"
4959,407,"2017-12-21 18:34:32.927236"
3505,408,"2017-12-21 18:34:42.49355"
4960,408,"2017-12-21 18:34:42.49355"
4961,408,"2017-12-21 18:34:42.49355"
286,408,"2017-12-21 18:34:42.49355"
1643,408,"2017-12-21 18:34:42.49355"
4962,408,"2017-12-21 18:34:42.49355"
539,408,"2017-12-21 18:34:42.49355"
4963,408,"2017-12-21 18:34:42.49355"
4964,408,"2017-12-21 18:34:42.49355"
4965,408,"2017-12-21 18:34:42.49355"
187,408,"2017-12-21 18:34:42.49355"
4253,408,"2017-12-21 18:34:42.49355"
205,408,"2017-12-21 18:34:42.49355"
4966,408,"2017-12-21 18:34:42.49355"
1845,408,"2017-12-21 18:34:42.49355"
3177,409,"2017-12-21 18:34:50.578215"
3108,409,"2017-12-21 18:34:50.578215"
2697,409,"2017-12-21 18:34:50.578215"
4967,409,"2017-12-21 18:34:50.578215"
4968,409,"2017-12-21 18:34:50.578215"
4969,409,"2017-12-21 18:34:50.578215"
4970,409,"2017-12-21 18:34:50.578215"
4971,409,"2017-12-21 18:34:50.578215"
4972,409,"2017-12-21 18:34:50.578215"
4973,409,"2017-12-21 18:34:50.578215"
4974,409,"2017-12-21 18:34:50.578215"
4975,409,"2017-12-21 18:34:50.578215"
4976,409,"2017-12-21 18:34:50.578215"
4977,409,"2017-12-21 18:34:50.578215"
4978,409,"2017-12-21 18:34:50.578215"
4979,410,"2017-12-21 18:35:28.316378"
4980,410,"2017-12-21 18:35:28.316378"
4981,410,"2017-12-21 18:35:28.316378"
1056,410,"2017-12-21 18:35:28.316378"
4982,410,"2017-12-21 18:35:28.316378"
4983,410,"2017-12-21 18:35:28.316378"
4984,410,"2017-12-21 18:35:28.316378"
4985,410,"2017-12-21 18:35:28.316378"
4986,410,"2017-12-21 18:35:28.316378"
4703,410,"2017-12-21 18:35:28.316378"
4987,410,"2017-12-21 18:35:28.316378"
4988,410,"2017-12-21 18:35:28.316378"
4989,410,"2017-12-21 18:35:28.316378"
4990,410,"2017-12-21 18:35:28.316378"
1682,410,"2017-12-21 18:35:28.316378"
4991,411,"2017-12-21 18:35:42.245608"
4992,411,"2017-12-21 18:35:42.245608"
4993,411,"2017-12-21 18:35:42.245608"
4994,411,"2017-12-21 18:35:42.245608"
4995,411,"2017-12-21 18:35:42.245608"
4996,411,"2017-12-21 18:35:42.245608"
4997,411,"2017-12-21 18:35:42.245608"
4998,411,"2017-12-21 18:35:42.245608"
4999,411,"2017-12-21 18:35:42.245608"
5000,411,"2017-12-21 18:35:42.245608"
5001,411,"2017-12-21 18:35:42.245608"
5002,411,"2017-12-21 18:35:42.245608"
5003,411,"2017-12-21 18:35:42.245608"
5004,411,"2017-12-21 18:35:42.245608"
5005,411,"2017-12-21 18:35:42.245608"
4365,412,"2017-12-21 18:35:50.359311"
5006,412,"2017-12-21 18:35:50.359311"
5007,412,"2017-12-21 18:35:50.359311"
5008,412,"2017-12-21 18:35:50.359311"
5009,412,"2017-12-21 18:35:50.359311"
5010,412,"2017-12-21 18:35:50.359311"
5011,412,"2017-12-21 18:35:50.359311"
5012,412,"2017-12-21 18:35:50.359311"
5013,412,"2017-12-21 18:35:50.359311"
5014,412,"2017-12-21 18:35:50.359311"
5015,412,"2017-12-21 18:35:50.359311"
5016,412,"2017-12-21 18:35:50.359311"
5017,412,"2017-12-21 18:35:50.359311"
5018,412,"2017-12-21 18:35:50.359311"
3647,412,"2017-12-21 18:35:50.359311"
113,413,"2017-12-21 18:35:57.443982"
5019,413,"2017-12-21 18:35:57.443982"
4743,413,"2017-12-21 18:35:57.443982"
5020,413,"2017-12-21 18:35:57.443982"
5021,413,"2017-12-21 18:35:57.443982"
5022,413,"2017-12-21 18:35:57.443982"
5023,413,"2017-12-21 18:35:57.443982"
5024,413,"2017-12-21 18:35:57.443982"
5025,413,"2017-12-21 18:35:57.443982"
5026,413,"2017-12-21 18:35:57.443982"
3782,413,"2017-12-21 18:35:57.443982"
5027,413,"2017-12-21 18:35:57.443982"
5028,413,"2017-12-21 18:35:57.443982"
5029,413,"2017-12-21 18:35:57.443982"
5030,413,"2017-12-21 18:35:57.443982"
5031,414,"2017-12-21 18:41:16.799177"
5032,414,"2017-12-21 18:41:16.799177"
5033,414,"2017-12-21 18:41:16.799177"
5034,414,"2017-12-21 18:41:16.799177"
5035,414,"2017-12-21 18:41:16.799177"
5036,414,"2017-12-21 18:41:16.799177"
5037,414,"2017-12-21 18:41:16.799177"
5038,414,"2017-12-21 18:41:16.799177"
5039,414,"2017-12-21 18:41:16.799177"
5040,414,"2017-12-21 18:41:16.799177"
5041,414,"2017-12-21 18:41:16.799177"
5042,414,"2017-12-21 18:41:16.799177"
5043,414,"2017-12-21 18:41:16.799177"
5044,414,"2017-12-21 18:41:16.799177"
5045,414,"2017-12-21 18:41:16.799177"
5046,415,"2017-12-21 18:41:30.657672"
5047,415,"2017-12-21 18:41:30.657672"
5048,415,"2017-12-21 18:41:30.657672"
5049,415,"2017-12-21 18:41:30.657672"
5050,415,"2017-12-21 18:41:30.657672"
5051,415,"2017-12-21 18:41:30.657672"
5052,415,"2017-12-21 18:41:30.657672"
5053,415,"2017-12-21 18:41:30.657672"
5054,415,"2017-12-21 18:41:30.657672"
5055,415,"2017-12-21 18:41:30.657672"
5056,415,"2017-12-21 18:41:30.657672"
2928,415,"2017-12-21 18:41:30.657672"
2010,415,"2017-12-21 18:41:30.657672"
5057,415,"2017-12-21 18:41:30.657672"
1521,415,"2017-12-21 18:41:30.657672"
3241,416,"2017-12-21 18:41:38.472962"
4755,416,"2017-12-21 18:41:38.472962"
5058,416,"2017-12-21 18:41:38.472962"
1115,416,"2017-12-21 18:41:38.472962"
144,416,"2017-12-21 18:41:38.472962"
5059,416,"2017-12-21 18:41:38.472962"
929,416,"2017-12-21 18:41:38.472962"
2852,416,"2017-12-21 18:41:38.472962"
3699,416,"2017-12-21 18:41:38.472962"
5060,416,"2017-12-21 18:41:38.472962"
4796,416,"2017-12-21 18:41:38.472962"
5061,416,"2017-12-21 18:41:38.472962"
5062,416,"2017-12-21 18:41:38.472962"
5063,416,"2017-12-21 18:41:38.472962"
5064,416,"2017-12-21 18:41:38.472962"
1042,417,"2017-12-21 18:41:47.499339"
5065,417,"2017-12-21 18:41:47.499339"
5066,417,"2017-12-21 18:41:47.499339"
288,417,"2017-12-21 18:41:47.499339"
1889,417,"2017-12-21 18:41:47.499339"
944,417,"2017-12-21 18:41:47.499339"
5067,417,"2017-12-21 18:41:47.499339"
1053,417,"2017-12-21 18:41:47.499339"
250,417,"2017-12-21 18:41:47.499339"
5068,417,"2017-12-21 18:41:47.499339"
5069,417,"2017-12-21 18:41:47.499339"
5070,417,"2017-12-21 18:41:47.499339"
5071,417,"2017-12-21 18:41:47.499339"
5072,417,"2017-12-21 18:41:47.499339"
5073,417,"2017-12-21 18:41:47.499339"
5074,418,"2017-12-21 18:42:49.298567"
5075,418,"2017-12-21 18:42:49.298567"
5076,418,"2017-12-21 18:42:49.298567"
5077,418,"2017-12-21 18:42:49.298567"
5078,418,"2017-12-21 18:42:49.298567"
3726,418,"2017-12-21 18:42:49.298567"
5079,418,"2017-12-21 18:42:49.298567"
5080,418,"2017-12-21 18:42:49.298567"
2668,418,"2017-12-21 18:42:49.298567"
5081,418,"2017-12-21 18:42:49.298567"
5082,418,"2017-12-21 18:42:49.298567"
5083,418,"2017-12-21 18:42:49.298567"
5084,418,"2017-12-21 18:42:49.298567"
5085,418,"2017-12-21 18:42:49.298567"
5086,418,"2017-12-21 18:42:49.298567"
3211,419,"2017-12-21 18:43:02.812369"
5087,419,"2017-12-21 18:43:02.812369"
5088,419,"2017-12-21 18:43:02.812369"
5059,419,"2017-12-21 18:43:02.812369"
5089,419,"2017-12-21 18:43:02.812369"
4238,419,"2017-12-21 18:43:02.812369"
5090,419,"2017-12-21 18:43:02.812369"
5091,419,"2017-12-21 18:43:02.812369"
5092,419,"2017-12-21 18:43:02.812369"
5093,419,"2017-12-21 18:43:02.812369"
5094,419,"2017-12-21 18:43:02.812369"
5095,419,"2017-12-21 18:43:02.812369"
5096,419,"2017-12-21 18:43:02.812369"
5097,419,"2017-12-21 18:43:02.812369"
5098,419,"2017-12-21 18:43:02.812369"
5099,420,"2017-12-21 18:43:18.018462"
5100,420,"2017-12-21 18:43:18.018462"
5101,420,"2017-12-21 18:43:18.018462"
5102,420,"2017-12-21 18:43:18.018462"
4960,420,"2017-12-21 18:43:18.018462"
5103,420,"2017-12-21 18:43:18.018462"
2422,420,"2017-12-21 18:43:18.018462"
5104,420,"2017-12-21 18:43:18.018462"
5105,420,"2017-12-21 18:43:18.018462"
5106,420,"2017-12-21 18:43:18.018462"
5107,420,"2017-12-21 18:43:18.018462"
5108,420,"2017-12-21 18:43:18.018462"
