"actor_id","name","last_updated"
4417,"Jackie Coogan","2017-12-21 17:44:08.350324"
4418,"Machiko Kyô","2017-12-21 17:44:18.346746"
4419,"Masayuki Mori","2017-12-21 17:44:18.346746"
4420,"Kichijirô Ueda","2017-12-21 17:44:18.346746"
4421,"Noriko Honma","2017-12-21 17:44:18.346746"
4422,"Tatsuya Nakadai","2017-12-21 17:44:37.971182"
4423,"Yôko Tsukasa","2017-12-21 17:44:37.971182"
4424,"Isuzu Yamada","2017-12-21 17:44:37.971182"
4425,"Seizaburô Kawazu","2017-12-21 17:44:37.971182"
4426,"Hiroshi Tachikawa","2017-12-21 17:44:37.971182"
4427,"Yôsuke Natsuki","2017-12-21 17:44:37.971182"
4428,"Ikio Sawamura","2017-12-21 17:44:37.971182"
4429,"Atsushi Watanabe","2017-12-21 17:44:37.971182"
4430,"Susumu Fujita","2017-12-21 17:44:37.971182"
4431,"Kyû Sazanka","2017-12-21 17:44:37.971182"
4432,"Jordan Nagai","2017-12-21 17:44:57.686481"
4433,"Bob Peterson","2017-12-21 17:44:57.686481"
4434,"Delroy Lindo","2017-12-21 17:44:57.686481"
4435,"Jerome Ranft","2017-12-21 17:44:57.686481"
4436,"Elie Docter","2017-12-21 17:44:57.686481"
4437,"Jeremy Leary","2017-12-21 17:44:57.686481"
4438,"Mickie McGowan","2017-12-21 17:44:57.686481"
4439,"Danny Mann","2017-12-21 17:44:57.686481"
4440,"Jess Harnell","2017-12-21 17:44:57.686481"
4441,"Josh Cooley","2017-12-21 17:44:57.686481"
4442,"Marilyn Monroe","2017-12-21 17:45:06.269391"
4443,"Tony Curtis","2017-12-21 17:45:06.269391"
4444,"Jack Lemmon","2017-12-21 17:45:06.269391"
4445,"George Raft","2017-12-21 17:45:06.269391"
4446,"Pat O'Brien","2017-12-21 17:45:06.269391"
4447,"Joe E. Brown","2017-12-21 17:45:06.269391"
4448,"Nehemiah Persoff","2017-12-21 17:45:06.269391"
4449,"Joan Shawlee","2017-12-21 17:45:06.269391"
4450,"Billy Gray","2017-12-21 17:45:06.269391"
4451,"George E. Stone","2017-12-21 17:45:06.269391"
4452,"Dave Barry","2017-12-21 17:45:06.269391"
4453,"Mike Mazurki","2017-12-21 17:45:06.269391"
4454,"Harry Wilson","2017-12-21 17:45:06.269391"
4455,"Beverly Wills","2017-12-21 17:45:06.269391"
4456,"Barbara Drew","2017-12-21 17:45:06.269391"
4457,"Gene Hackman","2017-12-21 17:45:49.753081"
4458,"Jaimz Woolvett","2017-12-21 17:45:49.753081"
4459,"Saul Rubinek","2017-12-21 17:45:49.753081"
4460,"Frances Fisher","2017-12-21 17:45:49.753081"
4461,"Anna Levine","2017-12-21 17:45:49.753081"
4462,"David Mucci","2017-12-21 17:45:49.753081"
4463,"Rob Campbell","2017-12-21 17:45:49.753081"
4464,"Anthony James","2017-12-21 17:45:49.753081"
4465,"Tara Frederick","2017-12-21 17:45:49.753081"
4466,"Beverley Elliott","2017-12-21 17:45:49.753081"
4467,"Liisa Repo-Martell","2017-12-21 17:45:49.753081"
4468,"Josie Smith","2017-12-21 17:45:49.753081"
4469,"Bonnie Bedelia","2017-12-21 17:45:57.959037"
4470,"Reginald VelJohnson","2017-12-21 17:45:57.959037"
4471,"Paul Gleason","2017-12-21 17:45:57.959037"
4472,"William Atherton","2017-12-21 17:45:57.959037"
4473,"Hart Bochner","2017-12-21 17:45:57.959037"
4474,"James Shigeta","2017-12-21 17:45:57.959037"
4475,"Alan Rickman","2017-12-21 17:45:57.959037"
4476,"Alexander Godunov","2017-12-21 17:45:57.959037"
4477,"Bruno Doyon","2017-12-21 17:45:57.959037"
4478,"De'voreaux White","2017-12-21 17:45:57.959037"
4479,"Andreas Wisniewski","2017-12-21 17:45:57.959037"
4480,"Clarence Gilyard Jr.","2017-12-21 17:45:57.959037"
4481,"Joey Plewa","2017-12-21 17:45:57.959037"
4482,"Lorenzo Caccialanza","2017-12-21 17:45:57.959037"
4483,"Cathy Moriarty","2017-12-21 17:46:05.265327"
4484,"Nicholas Colasanto","2017-12-21 17:46:05.265327"
4485,"Theresa Saldana","2017-12-21 17:46:05.265327"
4486,"Mario Gallo","2017-12-21 17:46:05.265327"
4487,"Frank Adonis","2017-12-21 17:46:05.265327"
4488,"Joseph Bono","2017-12-21 17:46:05.265327"
4489,"Frank Topham","2017-12-21 17:46:05.265327"
4490,"Lori Anne Flax","2017-12-21 17:46:05.265327"
4491,"Don Dunphy","2017-12-21 17:46:05.265327"
4492,"Bill Hanrahan","2017-12-21 17:46:05.265327"
4493,"Rita Bennett","2017-12-21 17:46:05.265327"
4494,"Mohammad Amir Naji","2017-12-21 17:49:48.545949"
4495,"Amir Farrokh Hashemian","2017-12-21 17:49:48.545949"
4496,"Bahare Seddiqi","2017-12-21 17:49:48.545949"
4497,"Nafise Jafar-Mohammadi","2017-12-21 17:49:48.545949"
4498,"Fereshte Sarabandi","2017-12-21 17:49:48.545949"
4499,"Kamal Mirkarimi","2017-12-21 17:49:48.545949"
4500,"Behzad Rafi","2017-12-21 17:49:48.545949"
4501,"Dariush Mokhtari","2017-12-21 17:49:48.545949"
4502,"Mohammad-Hasan Hosseinian","2017-12-21 17:49:48.545949"
4503,"Masume Dair","2017-12-21 17:49:48.545949"
4504,"Kambiz Peykarnegar","2017-12-21 17:49:48.545949"
4505,"Hasan Roohparvari","2017-12-21 17:49:48.545949"
4506,"Abbas-Ali Roomandi","2017-12-21 17:49:48.545949"
4507,"Jafar Seyfollahi","2017-12-21 17:49:48.545949"
4508,"Qolamreza Maleki","2017-12-21 17:49:48.545949"
4509,"Shin'ichi Himori","2017-12-21 17:49:57.667999"
4510,"Haruo Tanaka","2017-12-21 17:49:57.667999"
4511,"Miki Odagiri","2017-12-21 17:49:57.667999"
4512,"Minosuke Yamada","2017-12-21 17:49:57.667999"
4513,"Makoto Kobori","2017-12-21 17:49:57.667999"
4514,"Nobuo Kaneko","2017-12-21 17:49:57.667999"
4515,"Nobuo Nakamura","2017-12-21 17:49:57.667999"
4516,"Masao Shimizu","2017-12-21 17:49:57.667999"
4517,"Yûnosuke Itô","2017-12-21 17:49:57.667999"
4518,"Ivana Baquero","2017-12-21 17:50:16.885306"
4519,"Sergi López","2017-12-21 17:50:16.885306"
4520,"Maribel Verdú","2017-12-21 17:50:16.885306"
4521,"Doug Jones","2017-12-21 17:50:16.885306"
4522,"Ariadna Gil","2017-12-21 17:50:16.885306"
4523,"Álex Angulo","2017-12-21 17:50:16.885306"
4524,"Manolo Solo","2017-12-21 17:50:16.885306"
4525,"César Vea","2017-12-21 17:50:16.885306"
4526,"Roger Casamajor","2017-12-21 17:50:16.885306"
4527,"Ivan Massagué","2017-12-21 17:50:16.885306"
4528,"Gonzalo Uriarte","2017-12-21 17:50:16.885306"
4529,"Eusebio Lázaro","2017-12-21 17:50:16.885306"
4530,"Francisco Vidal","2017-12-21 17:50:16.885306"
4531,"Juanjo Cucalón","2017-12-21 17:50:16.885306"
4532,"Lina Mira","2017-12-21 17:50:16.885306"
4533,"Mustafa Kamel","2017-12-21 17:50:27.57892"
4534,"Hussein Sami","2017-12-21 17:50:27.57892"
4535,"Rémy Girard","2017-12-21 17:50:27.57892"
4536,"Mélissa Désormeaux-Poulin","2017-12-21 17:50:27.57892"
4537,"Maxim Gaudette","2017-12-21 17:50:27.57892"
4538,"Dominique Briand","2017-12-21 17:50:27.57892"
4539,"Lubna Azabal","2017-12-21 17:50:27.57892"
4540,"Frédéric Paquet","2017-12-21 17:50:27.57892"
4541,"Hamed Najem","2017-12-21 17:50:27.57892"
4542,"Ahmad Massad","2017-12-21 17:50:27.57892"
4543,"Bader Alami","2017-12-21 17:50:27.57892"
4544,"Majida Hussein","2017-12-21 17:50:27.57892"
4545,"Asriah Nijres","2017-12-21 17:50:27.57892"
4546,"John Dunn-Hill","2017-12-21 17:50:27.57892"
4547,"Nadia Essadiqi","2017-12-21 17:50:27.57892"
4548,"Spencer Tracy","2017-12-21 17:50:37.083311"
4549,"Burt Lancaster","2017-12-21 17:50:37.083311"
4550,"Richard Widmark","2017-12-21 17:50:37.083311"
4551,"Maximilian Schell","2017-12-21 17:50:37.083311"
4552,"Judy Garland","2017-12-21 17:50:37.083311"
4553,"Montgomery Clift","2017-12-21 17:50:37.083311"
4554,"Werner Klemperer","2017-12-21 17:50:37.083311"
4555,"Kenneth MacKenna","2017-12-21 17:50:37.083311"
4556,"Torben Meyer","2017-12-21 17:50:37.083311"
4557,"Joseph Bernard","2017-12-21 17:50:37.083311"
4558,"Alan Baxter","2017-12-21 17:50:37.083311"
4559,"Virginia Christine","2017-12-21 17:50:37.083311"
4560,"Soledad Villamil","2017-12-21 17:50:47.042377"
4561,"Ricardo Darín","2017-12-21 17:50:47.042377"
4562,"Carla Quevedo","2017-12-21 17:50:47.042377"
4563,"Pablo Rago","2017-12-21 17:50:47.042377"
4564,"Javier Godino","2017-12-21 17:50:47.042377"
4565,"Bárbara Palladino","2017-12-21 17:50:47.042377"
4566,"Rudy Romano","2017-12-21 17:50:47.042377"
4567,"Alejandro Abelenda","2017-12-21 17:50:47.042377"
4568,"Mario Alarcón","2017-12-21 17:50:47.042377"
4569,"Guillermo Francella","2017-12-21 17:50:47.042377"
4570,"Sebastián Blanco","2017-12-21 17:50:47.042377"
4571,"Mariano Argento","2017-12-21 17:50:47.042377"
4572,"José Luis Gioia","2017-12-21 17:50:47.042377"
4573,"Juan José Ortíz","2017-12-21 17:50:47.042377"
4574,"Kiko Cerone","2017-12-21 17:50:47.042377"
4575,"Richard Kind","2017-12-21 17:51:23.467462"
4576,"Bill Hader","2017-12-21 17:51:23.467462"
4577,"Lewis Black","2017-12-21 17:51:23.467462"
4578,"Kaitlyn Dias","2017-12-21 17:51:23.467462"
4579,"Paula Poundstone","2017-12-21 17:51:23.467462"
4580,"Bobby Moynihan","2017-12-21 17:51:23.467462"
4581,"Paula Pell","2017-12-21 17:51:23.467462"
4582,"Sessue Hayakawa","2017-12-21 17:51:34.227983"
4583,"James Donald","2017-12-21 17:51:34.227983"
4584,"Geoffrey Horne","2017-12-21 17:51:34.227983"
4585,"André Morell","2017-12-21 17:51:34.227983"
4586,"Peter Williams","2017-12-21 17:51:34.227983"
4587,"John Boxer","2017-12-21 17:51:34.227983"
4588,"Percy Herbert","2017-12-21 17:51:34.227983"
4589,"Harold Goodwin","2017-12-21 17:51:34.227983"
4590,"Ann Sears","2017-12-21 17:51:34.227983"
4591,"Heihachirô Ôkawa","2017-12-21 17:51:34.227983"
4592,"Keiichirô Katsumoto","2017-12-21 17:51:34.227983"
4593,"M.R.B. Chakrabandhu","2017-12-21 17:51:34.227983"
4594,"Brie Larson","2017-12-21 17:51:46.037421"
4595,"Jacob Tremblay","2017-12-21 17:51:46.037421"
4596,"Wendy Crewson","2017-12-21 17:51:46.037421"
4597,"Sandy McMaster","2017-12-21 17:51:46.037421"
4598,"Matt Gordon","2017-12-21 17:51:46.037421"
4599,"Joan Allen","2017-12-21 17:51:46.037421"
4600,"Zarrin Darnell-Martin","2017-12-21 17:51:46.037421"
4601,"Cas Anvar","2017-12-21 17:51:46.037421"
4602,"Jee-Yun Lee","2017-12-21 17:51:46.037421"
4603,"Randal Edwards","2017-12-21 17:51:46.037421"
4604,"Justin Mader","2017-12-21 17:51:46.037421"
4605,"Jean Arthur","2017-12-21 17:52:09.880531"
4606,"Edward Arnold","2017-12-21 17:52:09.880531"
4607,"Guy Kibbee","2017-12-21 17:52:09.880531"
4608,"Eugene Pallette","2017-12-21 17:52:09.880531"
4609,"Harry Carey","2017-12-21 17:52:09.880531"
4610,"Astrid Allwyn","2017-12-21 17:52:09.880531"
4611,"Ruth Donnelly","2017-12-21 17:52:09.880531"
4612,"Grant Mitchell","2017-12-21 17:52:09.880531"
4613,"H.V. Kaltenborn","2017-12-21 17:52:09.880531"
4614,"Sharon Stone","2017-12-21 17:52:20.385606"
4615,"Alan King","2017-12-21 17:52:20.385606"
4616,"L.Q. Jones","2017-12-21 17:52:20.385606"
4617,"Dick Smothers","2017-12-21 17:52:20.385606"
4618,"John Bloom","2017-12-21 17:52:20.385606"
4619,"Pasquale Cajano","2017-12-21 17:52:20.385606"
4620,"Melissa Prophet","2017-12-21 17:52:20.385606"
4621,"Bill Allison","2017-12-21 17:52:20.385606"
4622,"Vinny Vella","2017-12-21 17:52:20.385606"
4623,"Fionn Whitehead","2017-12-21 17:52:29.924794"
4624,"Damien Bonnard","2017-12-21 17:52:29.924794"
4625,"Aneurin Barnard","2017-12-21 17:52:29.924794"
4626,"Lee Armstrong","2017-12-21 17:52:29.924794"
4627,"James Bloor","2017-12-21 17:52:29.924794"
4628,"Barry Keoghan","2017-12-21 17:52:29.924794"
4629,"Mark Rylance","2017-12-21 17:52:29.924794"
4630,"Tom Glynn-Carney","2017-12-21 17:52:29.924794"
4631,"Jack Lowden","2017-12-21 17:52:29.924794"
4632,"Luke Thompson","2017-12-21 17:52:29.924794"
4633,"Michel Biel","2017-12-21 17:52:29.924794"
4634,"Constantin Balsan","2017-12-21 17:52:29.924794"
4635,"Billy Howle","2017-12-21 17:52:29.924794"
4636,"Mikey Collins","2017-12-21 17:52:29.924794"
4637,"John Standing","2017-12-21 17:52:53.444052"
4638,"Eddie Marsan","2017-12-21 17:52:53.444052"
4639,"Clive Ashborn","2017-12-21 17:52:53.444052"
4640,"Emma Field-Rayner","2017-12-21 17:52:53.444052"
4641,"Victor Sjöström","2017-12-21 17:53:26.469368"
4642,"Bibi Andersson","2017-12-21 17:53:26.469368"
4643,"Ingrid Thulin","2017-12-21 17:53:26.469368"
4644,"Gunnar Björnstrand","2017-12-21 17:53:26.469368"
4645,"Jullan Kindahl","2017-12-21 17:53:26.469368"
4646,"Folke Sundquist","2017-12-21 17:53:26.469368"
4647,"Björn Bjelfvenstam","2017-12-21 17:53:26.469368"
4648,"Naima Wifstrand","2017-12-21 17:53:26.469368"
4649,"Gunnel Broström","2017-12-21 17:53:26.469368"
4650,"Gertrud Fridh","2017-12-21 17:53:26.469368"
4651,"Sif Ruud","2017-12-21 17:53:26.469368"
4652,"Gunnar Sjöberg","2017-12-21 17:53:26.469368"
4653,"Max von Sydow","2017-12-21 17:53:26.469368"
4654,"Åke Fridell","2017-12-21 17:53:26.469368"
4655,"Yngve Nordwall","2017-12-21 17:53:26.469368"
4656,"Joel Edgerton","2017-12-21 17:54:26.130018"
4657,"Nick Nolte","2017-12-21 17:54:26.130018"
4658,"Frank Grillo","2017-12-21 17:54:26.130018"
4659,"Maximiliano Hernández","2017-12-21 17:54:26.130018"
4660,"Bryan Callen","2017-12-21 17:54:26.130018"
4661,"Sam Sheridan","2017-12-21 17:54:26.130018"
4662,"Fernando Chien","2017-12-21 17:54:26.130018"
4663,"Jake McLaughlin","2017-12-21 17:54:26.130018"
4664,"Vanessa Martinez","2017-12-21 17:54:26.130018"
4665,"Denzel Whitaker","2017-12-21 17:54:26.130018"
4666,"Carlos Miranda","2017-12-21 17:54:26.130018"
4667,"Manuel Espinosa","2017-12-21 17:54:26.130018"
4668,"Jonny Lee Miller","2017-12-21 17:54:38.594548"
4669,"Robert Carlyle","2017-12-21 17:54:38.594548"
4670,"Eileen Nicholas","2017-12-21 17:54:38.594548"
4671,"Susan Vidler","2017-12-21 17:54:38.594548"
4672,"Pauline Lynch","2017-12-21 17:54:38.594548"
4673,"Stuart McQuarrie","2017-12-21 17:54:38.594548"
4674,"Irvine Welsh","2017-12-21 17:54:38.594548"
4675,"Dale Winton","2017-12-21 17:54:38.594548"
4676,"Barbara O'Neil","2017-12-21 17:55:04.17459"
4677,"Vivien Leigh","2017-12-21 17:55:04.17459"
4678,"Evelyn Keyes","2017-12-21 17:55:04.17459"
4679,"Ann Rutherford","2017-12-21 17:55:04.17459"
4680,"George Reeves","2017-12-21 17:55:04.17459"
4681,"Fred Crane","2017-12-21 17:55:04.17459"
4682,"Hattie McDaniel","2017-12-21 17:55:04.17459"
4683,"Oscar Polk","2017-12-21 17:55:04.17459"
4684,"Butterfly McQueen","2017-12-21 17:55:04.17459"
4685,"Victor Jory","2017-12-21 17:55:04.17459"
4686,"Everett Brown","2017-12-21 17:55:04.17459"
4687,"Howard C. Hickman","2017-12-21 17:55:04.17459"
4688,"Alicia Rhett","2017-12-21 17:55:04.17459"
4689,"Leslie Howard","2017-12-21 17:55:04.17459"
4690,"Haley Joel Osment","2017-12-21 17:57:07.977621"
4691,"Toni Collette","2017-12-21 17:57:07.977621"
4692,"Olivia Williams","2017-12-21 17:57:07.977621"
4693,"Trevor Morgan","2017-12-21 17:57:07.977621"
4694,"Peter Anthony Tambakis","2017-12-21 17:57:07.977621"
4695,"Jeffrey Zubernis","2017-12-21 17:57:07.977621"
4696,"Bruce Norris","2017-12-21 17:57:07.977621"
4697,"Glenn Fitzgerald","2017-12-21 17:57:07.977621"
4698,"Greg Wood","2017-12-21 17:57:07.977621"
4699,"Mischa Barton","2017-12-21 17:57:07.977621"
4700,"Angelica Page","2017-12-21 17:57:07.977621"
4701,"Lisa Summerour","2017-12-21 17:57:07.977621"
4702,"Firdous Bamji","2017-12-21 17:57:07.977621"
4703,"Peter Stormare","2017-12-21 17:57:19.3969"
4704,"Kristin Rudrüd","2017-12-21 17:57:19.3969"
4705,"Harve Presnell","2017-12-21 17:57:19.3969"
4706,"Tony Denman","2017-12-21 17:57:19.3969"
4707,"Gary Houston","2017-12-21 17:57:19.3969"
4708,"Sally Wingert","2017-12-21 17:57:19.3969"
4709,"Kurt Schweickhardt","2017-12-21 17:57:19.3969"
4710,"Larissa Kokernot","2017-12-21 17:57:19.3969"
4711,"Melissa Peterman","2017-12-21 17:57:19.3969"
4712,"Steve Reevis","2017-12-21 17:57:19.3969"
4713,"Warren Keith","2017-12-21 17:57:19.3969"
4714,"Steve Edelman","2017-12-21 17:57:19.3969"
4715,"Sharon Anderson","2017-12-21 17:57:19.3969"
4716,"Tsutomu Tatsumi","2017-12-21 18:08:26.829601"
4717,"Ayano Shiraishi","2017-12-21 18:08:26.829601"
4718,"Yoshiko Shinohara","2017-12-21 18:08:26.829601"
4719,"Akemi Yamaguchi","2017-12-21 18:08:26.829601"
4720,"Tadashi Nakamura","2017-12-21 18:08:26.829601"
4721,"Marcy Bannor","2017-12-21 18:08:26.829601"
4722,"Shannon Conley","2017-12-21 18:08:26.829601"
4723,"Justin Doran","2017-12-21 18:08:26.829601"
4724,"Dan Green","2017-12-21 18:08:26.829601"
4725,"Amy Jones","2017-12-21 18:08:26.829601"
4726,"Susan O. Koozin","2017-12-21 18:08:26.829601"
4727,"Gregory Peck","2017-12-21 18:16:39.344202"
4728,"John Megna","2017-12-21 18:16:39.344202"
4729,"Frank Overton","2017-12-21 18:16:39.344202"
4730,"Rosemary Murphy","2017-12-21 18:16:39.344202"
4731,"Ruth White","2017-12-21 18:16:39.344202"
4732,"Brock Peters","2017-12-21 18:16:39.344202"
4733,"Estelle Evans","2017-12-21 18:16:39.344202"
4734,"Paul Fix","2017-12-21 18:16:39.344202"
4735,"Collin Wilcox Paxton","2017-12-21 18:16:39.344202"
4736,"James Anderson","2017-12-21 18:16:39.344202"
4737,"Alice Ghostley","2017-12-21 18:16:39.344202"
4738,"William Windom","2017-12-21 18:16:39.344202"
4739,"Crahan Denton","2017-12-21 18:16:39.344202"
4740,"Richard Hale","2017-12-21 18:16:39.344202"
4741,"Bette Davis","2017-12-21 18:16:46.374906"
4742,"Anne Baxter","2017-12-21 18:16:46.374906"
4743,"George Sanders","2017-12-21 18:16:46.374906"
4744,"Celeste Holm","2017-12-21 18:16:46.374906"
4745,"Gary Merrill","2017-12-21 18:16:46.374906"
4746,"Hugh Marlowe","2017-12-21 18:16:46.374906"
4747,"Gregory Ratoff","2017-12-21 18:16:46.374906"
4748,"Barbara Bates","2017-12-21 18:16:46.374906"
4749,"Walter Hampden","2017-12-21 18:16:46.374906"
4750,"Randy Stuart","2017-12-21 18:16:46.374906"
4751,"Craig Hill","2017-12-21 18:16:46.374906"
4752,"Leland Harris","2017-12-21 18:16:46.374906"
4753,"Barbara White","2017-12-21 18:16:46.374906"
4754,"Katie Holmes","2017-12-21 18:16:54.953623"
4755,"Rutger Hauer","2017-12-21 18:16:54.953623"
4756,"Gerard Murphy","2017-12-21 18:16:54.953623"
4757,"Colin McFarlane","2017-12-21 18:16:54.953623"
4758,"Bruno Ganz","2017-12-21 18:17:07.682669"
4759,"Alexandra Maria Lara","2017-12-21 18:17:07.682669"
4760,"Corinna Harfouch","2017-12-21 18:17:07.682669"
4761,"Ulrich Matthes","2017-12-21 18:17:07.682669"
4762,"Juliane Köhler","2017-12-21 18:17:07.682669"
4763,"Heino Ferch","2017-12-21 18:17:07.682669"
4764,"Christian Berkel","2017-12-21 18:17:07.682669"
4765,"Matthias Habich","2017-12-21 18:17:07.682669"
4766,"Thomas Kretschmann","2017-12-21 18:17:07.682669"
4767,"Michael Mendl","2017-12-21 18:17:07.682669"
4768,"André Hennicke","2017-12-21 18:17:07.682669"
4769,"Ulrich Noethen","2017-12-21 18:17:07.682669"
4770,"Birgit Minichmayr","2017-12-21 18:17:07.682669"
4771,"Rolf Kanies","2017-12-21 18:17:07.682669"
4772,"Justus von Dohnányi","2017-12-21 18:17:07.682669"
4773,"Alida Valli","2017-12-21 18:17:23.72426"
4774,"Orson Welles","2017-12-21 18:17:23.72426"
4775,"Trevor Howard","2017-12-21 18:17:23.72426"
4776,"Bernard Lee","2017-12-21 18:17:23.72426"
4777,"Paul Hörbiger","2017-12-21 18:17:23.72426"
4778,"Ernst Deutsch","2017-12-21 18:17:23.72426"
4779,"Siegfried Breuer","2017-12-21 18:17:23.72426"
4780,"Erich Ponto","2017-12-21 18:17:23.72426"
4781,"Wilfrid Hyde-White","2017-12-21 18:17:23.72426"
4782,"Hedwig Bleibtreu","2017-12-21 18:17:23.72426"
4783,"Faye Dunaway","2017-12-21 18:17:48.30733"
4784,"John Huston","2017-12-21 18:17:48.30733"
4785,"Perry Lopez","2017-12-21 18:17:48.30733"
4786,"John Hillerman","2017-12-21 18:17:48.30733"
4787,"Darrell Zwerling","2017-12-21 18:17:48.30733"
4788,"Diane Ladd","2017-12-21 18:17:48.30733"
4789,"Roy Jenson","2017-12-21 18:17:48.30733"
4790,"Roman Polanski","2017-12-21 18:17:48.30733"
4791,"Richard Bakalyan","2017-12-21 18:17:48.30733"
4792,"Joe Mantell","2017-12-21 18:17:48.30733"
4793,"Bruce Glover","2017-12-21 18:17:48.30733"
4794,"Nandu Hinds","2017-12-21 18:17:48.30733"
4795,"James O'Rear","2017-12-21 18:17:48.30733"
4796,"James Hong","2017-12-21 18:17:48.30733"
4797,"Akira Terao","2017-12-21 18:18:04.852793"
4798,"Jinpachi Nezu","2017-12-21 18:18:04.852793"
4799,"Daisuke Ryû","2017-12-21 18:18:04.852793"
4800,"Mieko Harada","2017-12-21 18:18:04.852793"
4801,"Yoshiko Miyazaki","2017-12-21 18:18:04.852793"
4802,"Hisashi Igawa","2017-12-21 18:18:04.852793"
4803,"Pîtâ","2017-12-21 18:18:04.852793"
4804,"Masayuki Yui","2017-12-21 18:18:04.852793"
4805,"Kazuo Katô","2017-12-21 18:18:04.852793"
4806,"Norio Matsui","2017-12-21 18:18:04.852793"
4807,"Toshiya Ito","2017-12-21 18:18:04.852793"
4808,"Kenji Kodama","2017-12-21 18:18:04.852793"
4809,"Takashi Watanabe","2017-12-21 18:18:04.852793"
4810,"Mansai Nomura","2017-12-21 18:18:04.852793"
4811,"Chieko Baishô","2017-12-21 18:18:27.827763"
4812,"Takuya Kimura","2017-12-21 18:18:27.827763"
4813,"Akihiro Miwa","2017-12-21 18:18:27.827763"
4814,"Mitsunori Isaki","2017-12-21 18:18:27.827763"
4815,"Akio Ôtsuka","2017-12-21 18:18:27.827763"
4816,"Daijirô Harada","2017-12-21 18:18:27.827763"
4817,"Haruko Katô","2017-12-21 18:18:27.827763"
4818,"Jean Simmons","2017-12-21 18:18:27.827763"
4819,"Lauren Bacall","2017-12-21 18:18:27.827763"
4820,"Blythe Danner","2017-12-21 18:18:27.827763"
4821,"Bengt Ekerot","2017-12-21 18:18:38.610292"
4822,"Nils Poppe","2017-12-21 18:18:38.610292"
4823,"Inga Gill","2017-12-21 18:18:38.610292"
4824,"Maud Hansson","2017-12-21 18:18:38.610292"
4825,"Inga Landgré","2017-12-21 18:18:38.610292"
4826,"Bertil Anderberg","2017-12-21 18:18:38.610292"
4827,"Anders Ek","2017-12-21 18:18:38.610292"
4828,"Gunnar Olsson","2017-12-21 18:18:38.610292"
4829,"Erik Strandmark","2017-12-21 18:18:38.610292"
4830,"Paul Bettany","2017-12-21 18:18:52.785707"
4831,"Josh Lucas","2017-12-21 18:18:52.785707"
4832,"Anthony Rapp","2017-12-21 18:18:52.785707"
4833,"Jason Gray-Stanford","2017-12-21 18:18:52.785707"
4834,"Judd Hirsch","2017-12-21 18:18:52.785707"
4835,"Austin Pendleton","2017-12-21 18:18:52.785707"
4836,"Vivien Cardone","2017-12-21 18:18:52.785707"
4837,"Jillie Simon","2017-12-21 18:18:52.785707"
4838,"Victor Steinbach","2017-12-21 18:18:52.785707"
4839,"Tanya Clarke","2017-12-21 18:18:52.785707"
4840,"Wendy Hiller","2017-12-21 18:19:01.25289"
4841,"Freddie Jones","2017-12-21 18:19:01.25289"
4842,"Michael Elphick","2017-12-21 18:19:01.25289"
4843,"Hannah Gordon","2017-12-21 18:19:01.25289"
4844,"Helen Ryan","2017-12-21 18:19:01.25289"
4845,"Lesley Dunlop","2017-12-21 18:19:01.25289"
4846,"Claire Davenport","2017-12-21 18:19:01.25289"
4847,"Marion Mack","2017-12-21 18:19:09.632716"
4848,"Glen Cavender","2017-12-21 18:19:09.632716"
4849,"Jim Farley","2017-12-21 18:19:09.632716"
4850,"Frederick Vroom","2017-12-21 18:19:09.632716"
4851,"Charles Henry Smith","2017-12-21 18:19:09.632716"
4852,"Frank Barnes","2017-12-21 18:19:09.632716"
4853,"Joe Keaton","2017-12-21 18:19:09.632716"
4854,"Mike Donlin","2017-12-21 18:19:09.632716"
4855,"Tom Nawn","2017-12-21 18:19:09.632716"
4856,"Christopher Carley","2017-12-21 18:19:44.569628"
4857,"Bee Vang","2017-12-21 18:19:44.569628"
4858,"Ahney Her","2017-12-21 18:19:44.569628"
4859,"Brian Haley","2017-12-21 18:19:44.569628"
4860,"Geraldine Hughes","2017-12-21 18:19:44.569628"
4861,"Dreama Walker","2017-12-21 18:19:44.569628"
4862,"Brian Howe","2017-12-21 18:19:44.569628"
4863,"William Hill","2017-12-21 18:19:44.569628"
4864,"Brooke Chia Thao","2017-12-21 18:19:44.569628"
4865,"Chee Thao","2017-12-21 18:19:44.569628"
4866,"Choua Kue","2017-12-21 18:19:44.569628"
4867,"Scott Eastwood","2017-12-21 18:19:44.569628"
4868,"Xia Soua Chang","2017-12-21 18:19:44.569628"
4869,"George O'Brien","2017-12-21 18:19:53.674523"
4870,"Janet Gaynor","2017-12-21 18:19:53.674523"
4871,"Margaret Livingston","2017-12-21 18:19:53.674523"
4872,"Bodil Rosing","2017-12-21 18:19:53.674523"
4873,"J. Farrell MacDonald","2017-12-21 18:19:53.674523"
4874,"Ralph Sipperly","2017-12-21 18:19:53.674523"
4875,"Jane Winton","2017-12-21 18:19:53.674523"
4876,"Arthur Housman","2017-12-21 18:19:53.674523"
4877,"Eddie Boland","2017-12-21 18:19:53.674523"
4878,"Vondell Darr","2017-12-21 18:19:53.674523"
4879,"Kurt Russell","2017-12-21 18:19:59.812297"
4880,"Wilford Brimley","2017-12-21 18:19:59.812297"
4881,"T.K. Carter","2017-12-21 18:19:59.812297"
4882,"David Clennon","2017-12-21 18:19:59.812297"
4883,"Richard Dysart","2017-12-21 18:19:59.812297"
